ranking,last_name,population,ratio,cumpercentage
21662,程,200,2.2788335107025417e-06,98.33206255067203
21663,茅嶋,200,2.2788335107025417e-06,98.33222349412254
21664,弥生,200,2.2788335107025417e-06,98.33238443757305
21665,伊豆蔵,200,2.2788335107025417e-06,98.33254538102356
21666,尾間,200,2.2788335107025417e-06,98.33270632447406
21667,嘉祥寺,200,2.2788335107025417e-06,98.33286726792457
21668,市林,200,2.2788335107025417e-06,98.33302821137508
21669,海老谷,200,2.2788335107025417e-06,98.33318915482559
21670,宇沼,200,2.2788335107025417e-06,98.3333500982761
21671,鍛示,200,2.2788335107025417e-06,98.33351104172661
21672,羽座,200,2.2788335107025417e-06,98.3336719851771
21673,稲満,200,2.2788335107025417e-06,98.33383292862761
21674,矢田谷,200,2.2788335107025417e-06,98.33399387207812
21675,寉田,200,2.2788335107025417e-06,98.33415481552863
21676,穀野,200,2.2788335107025417e-06,98.33431575897914
21677,原下,200,2.2788335107025417e-06,98.33447670242964
21678,鏡田,200,2.2788335107025417e-06,98.33463764588015
21679,上川内,200,2.2788335107025417e-06,98.33479858933065
21680,木実,200,2.2788335107025417e-06,98.33495953278117
21681,川分,200,2.2788335107025417e-06,98.33512047623168
21682,満谷,200,2.2788335107025417e-06,98.33528141968218
21683,中木村,200,2.2788335107025417e-06,98.33544236313269
21684,諸節,200,2.2788335107025417e-06,98.33560330658318
21685,出見,200,2.2788335107025417e-06,98.33576425003369
21686,置塩,200,2.2788335107025417e-06,98.33592519348421
21687,大桶,200,2.2788335107025417e-06,98.33608613693471
21688,櫨木,200,2.2788335107025417e-06,98.33624708038522
21689,永塩,200,2.2788335107025417e-06,98.33640802383572
21690,団塚,200,2.2788335107025417e-06,98.33656896728623
21691,熊元,200,2.2788335107025417e-06,98.33672991073674
21692,照,200,2.2788335107025417e-06,98.33689085418725
21693,羽住,200,2.2788335107025417e-06,98.33705179763776
21694,久宝,200,2.2788335107025417e-06,98.33721274108827
21695,義原,200,2.2788335107025417e-06,98.33737368453876
21696,咲花,200,2.2788335107025417e-06,98.33753462798927
21697,日数谷,200,2.2788335107025417e-06,98.33769557143978
21698,玉邑,200,2.2788335107025417e-06,98.33785651489029
21699,淀縄,200,2.2788335107025417e-06,98.3380174583408
21700,重末,200,2.2788335107025417e-06,98.3381784017913
21701,隣,200,2.2788335107025417e-06,98.3383393452418
21702,池杉,200,2.2788335107025417e-06,98.33850028869232
21703,部屋,200,2.2788335107025417e-06,98.33866123214283
21704,関寺,200,2.2788335107025417e-06,98.33882217559334
21705,嶌岡,200,2.2788335107025417e-06,98.33898311904383
21706,宗定,200,2.2788335107025417e-06,98.33914406249434
21707,鮒子田,200,2.2788335107025417e-06,98.33930500594484
21708,横藤田,200,2.2788335107025417e-06,98.33946594939536
21709,頼経,200,2.2788335107025417e-06,98.33962689284587
21710,下泉,200,2.2788335107025417e-06,98.33978783629637
21711,脇岡,200,2.2788335107025417e-06,98.33994877974688
21712,北芝,200,2.2788335107025417e-06,98.34010972319737
21713,鬼川,200,2.2788335107025417e-06,98.34027066664788
21714,普入,200,2.2788335107025417e-06,98.3404316100984
21715,上符,200,2.2788335107025417e-06,98.3405925535489
21716,濱里,200,2.2788335107025417e-06,98.34075349699941
21717,田野島,200,2.2788335107025417e-06,98.34091444044992
21718,仮家,200,2.2788335107025417e-06,98.34107538390042
21719,中古,200,2.2788335107025417e-06,98.34123632735093
21720,橿本,200,2.2788335107025417e-06,98.34139727080144
21721,高亀,200,2.2788335107025417e-06,98.34155821425195
21722,近平,200,2.2788335107025417e-06,98.34171915770246
21723,豊中,200,2.2788335107025417e-06,98.34188010115295
21724,桾沢,200,2.2788335107025417e-06,98.34204104460346
21725,岳原,200,2.2788335107025417e-06,98.34220198805397
21726,入岡,200,2.2788335107025417e-06,98.34236293150448
21727,宮形,200,2.2788335107025417e-06,98.34252387495499
21728,入海,200,2.2788335107025417e-06,98.34268481840549
21729,福竹,200,2.2788335107025417e-06,98.342845761856
21730,八浪,200,2.2788335107025417e-06,98.34300670530651
21731,石間伏,200,2.2788335107025417e-06,98.34316764875702
21732,兼尾,200,2.2788335107025417e-06,98.34332859220753
21733,矢渡,200,2.2788335107025417e-06,98.34348953565802
21734,時重,200,2.2788335107025417e-06,98.34365047910853
21735,池奥,200,2.2788335107025417e-06,98.34381142255904
21736,椚原,200,2.2788335107025417e-06,98.34397236600955
21737,今浜,200,2.2788335107025417e-06,98.34413330946006
21738,勝藤,200,2.2788335107025417e-06,98.34429425291056
21739,椀田,200,2.2788335107025417e-06,98.34445519636107
21740,星野谷,200,2.2788335107025417e-06,98.34461613981158
21741,紙透,200,2.2788335107025417e-06,98.34477708326207
21742,麻柄,200,2.2788335107025417e-06,98.3449380267126
21743,栃堀,200,2.2788335107025417e-06,98.3450989701631
21744,續,200,2.2788335107025417e-06,98.3452599136136
21745,山砥,200,2.2788335107025417e-06,98.34542085706411
21746,栩原,200,2.2788335107025417e-06,98.34558180051461
21747,春園,200,2.2788335107025417e-06,98.34574274396513
21748,志佐,200,2.2788335107025417e-06,98.34590368741563
21749,西水流,200,2.2788335107025417e-06,98.34606463086614
21750,戸恒,200,2.2788335107025417e-06,98.34622557431665
21751,肥前,200,2.2788335107025417e-06,98.34638651776714
21752,間室,200,2.2788335107025417e-06,98.34654746121765
21753,段塚,200,2.2788335107025417e-06,98.34670840466816
21754,吉味,200,2.2788335107025417e-06,98.34686934811867
21755,弥重,200,2.2788335107025417e-06,98.34703029156918
21756,五十崎,200,2.2788335107025417e-06,98.34719123501968
21757,新井川,200,2.2788335107025417e-06,98.34735217847019
21758,渕井,200,2.2788335107025417e-06,98.3475131219207
21759,伏貫,200,2.2788335107025417e-06,98.34767406537121
21760,松賀,200,2.2788335107025417e-06,98.34783500882172
21761,麻川,200,2.2788335107025417e-06,98.34799595227221
21762,御囲,200,2.2788335107025417e-06,98.34815689572272
21763,蓬来,200,2.2788335107025417e-06,98.34831783917323
21764,矢須,200,2.2788335107025417e-06,98.34847878262374
21765,荒薦,200,2.2788335107025417e-06,98.34863972607425
21766,居神,200,2.2788335107025417e-06,98.34880066952475
21767,上ノ薗,200,2.2788335107025417e-06,98.34896161297526
21768,二井内,200,2.2788335107025417e-06,98.34912255642577
21769,梶永,200,2.2788335107025417e-06,98.34928349987628
21770,糺,200,2.2788335107025417e-06,98.34944444332679
21771,笹江,200,2.2788335107025417e-06,98.34960538677728
21772,小田辺,200,2.2788335107025417e-06,98.3497663302278
21773,渕原,200,2.2788335107025417e-06,98.3499272736783
21774,田垣内,200,2.2788335107025417e-06,98.3500882171288
21775,富内,200,2.2788335107025417e-06,98.35024916057932
21776,隈川,200,2.2788335107025417e-06,98.35041010402982
21777,松名,200,2.2788335107025417e-06,98.35057104748033
21778,君成田,200,2.2788335107025417e-06,98.35073199093084
21779,年神,200,2.2788335107025417e-06,98.35089293438133
21780,寶田,200,2.2788335107025417e-06,98.35105387783184
21781,椋尾,200,2.2788335107025417e-06,98.35121482128237
21782,松鳥,200,2.2788335107025417e-06,98.35137576473286
21783,勅使瓦,200,2.2788335107025417e-06,98.35153670818337
21784,太子,200,2.2788335107025417e-06,98.35169765163387
21785,大好,200,2.2788335107025417e-06,98.35185859508438
21786,横目,200,2.2788335107025417e-06,98.35201953853489
21787,権上,200,2.2788335107025417e-06,98.3521804819854
21788,田主,200,2.2788335107025417e-06,98.35234142543591
21789,富士川,200,2.2788335107025417e-06,98.3525023688864
21790,氷熊,200,2.2788335107025417e-06,98.35266331233692
21791,小役丸,200,2.2788335107025417e-06,98.35282425578743
21792,窪添,200,2.2788335107025417e-06,98.35298519923793
21793,菱野,200,2.2788335107025417e-06,98.35314614268844
21794,杉ノ原,200,2.2788335107025417e-06,98.35330708613894
21795,浅図,200,2.2788335107025417e-06,98.35346802958945
21796,遊部,200,2.2788335107025417e-06,98.35362897303996
21797,伊黒,200,2.2788335107025417e-06,98.35378991649047
21798,岡迫,200,2.2788335107025417e-06,98.35395085994098
21799,朝烏,200,2.2788335107025417e-06,98.35411180339149
21800,角頼,200,2.2788335107025417e-06,98.35427274684199
21801,西世古,200,2.2788335107025417e-06,98.3544336902925
21802,古暮,200,2.2788335107025417e-06,98.35459463374299
21803,山初,200,2.2788335107025417e-06,98.35475557719352
21804,高稲,200,2.2788335107025417e-06,98.35491652064403
21805,左官,200,2.2788335107025417e-06,98.35507746409452
21806,石須,200,2.2788335107025417e-06,98.35523840754503
21807,山田谷,200,2.2788335107025417e-06,98.35539935099553
21808,餘目,200,2.2788335107025417e-06,98.35556029444604
21809,政森,200,2.2788335107025417e-06,98.35572123789656
21810,甲崎,200,2.2788335107025417e-06,98.35588218134706
21811,古布,200,2.2788335107025417e-06,98.35604312479757
21812,居田,200,2.2788335107025417e-06,98.35620406824806
21813,森子,200,2.2788335107025417e-06,98.35636501169857
21814,河浪,200,2.2788335107025417e-06,98.35652595514908
21815,新嶋,200,2.2788335107025417e-06,98.35668689859959
21816,大谷部,200,2.2788335107025417e-06,98.3568478420501
21817,諸徳寺,200,2.2788335107025417e-06,98.3570087855006
21818,持舘,200,2.2788335107025417e-06,98.3571697289511
21819,酢崎,200,2.2788335107025417e-06,98.35733067240162
21820,冨倉,200,2.2788335107025417e-06,98.35749161585213
21821,蜷木,200,2.2788335107025417e-06,98.35765255930264
21822,浜手,200,2.2788335107025417e-06,98.35781350275315
21823,垣中,200,2.2788335107025417e-06,98.35797444620364
21824,斧原,200,2.2788335107025417e-06,98.35813538965415
21825,山居,200,2.2788335107025417e-06,98.35829633310466
21826,東部,200,2.2788335107025417e-06,98.35845727655517
21827,釣川,200,2.2788335107025417e-06,98.35861822000568
21828,戸町,200,2.2788335107025417e-06,98.35877916345618
21829,下室,200,2.2788335107025417e-06,98.35894010690669
21830,小田根,200,2.2788335107025417e-06,98.3591010503572
21831,赤窄,200,2.2788335107025417e-06,98.3592619938077
21832,隅井,200,2.2788335107025417e-06,98.35942293725822
21833,鎌戸,200,2.2788335107025417e-06,98.35958388070871
21834,宮國,200,2.2788335107025417e-06,98.35974482415922
21835,畦,200,2.2788335107025417e-06,98.35990576760972
21836,春海,200,2.2788335107025417e-06,98.36006671106023
21837,芝波田,200,2.2788335107025417e-06,98.36022765451075
21838,立森,200,2.2788335107025417e-06,98.36038859796125
21839,德田,200,2.2788335107025417e-06,98.36054954141176
21840,井月,200,2.2788335107025417e-06,98.36071048486225
21841,金湖,200,2.2788335107025417e-06,98.36087142831276
21842,宝地,200,2.2788335107025417e-06,98.36103237176329
21843,奥矢,200,2.2788335107025417e-06,98.36119331521378
21844,魚路,200,2.2788335107025417e-06,98.36135425866429
21845,小篭,200,2.2788335107025417e-06,98.3615152021148
21846,幸林,200,2.2788335107025417e-06,98.3616761455653
21847,蟇目,200,2.2788335107025417e-06,98.36183708901581
21848,家喜,200,2.2788335107025417e-06,98.36199803246632
21849,蔵敷,200,2.2788335107025417e-06,98.36215897591683
21850,桐渕,200,2.2788335107025417e-06,98.36231991936734
21851,興山,200,2.2788335107025417e-06,98.36248086281783
21852,名口,200,2.2788335107025417e-06,98.36264180626834
21853,巻本,200,2.2788335107025417e-06,98.36280274971885
21854,矢野倉,200,2.2788335107025417e-06,98.36296369316936
21855,沼賀,200,2.2788335107025417e-06,98.36312463661987
21856,占野,200,2.2788335107025417e-06,98.36328558007037
21857,安黒,200,2.2788335107025417e-06,98.36344652352088
21858,西高,200,2.2788335107025417e-06,98.36360746697139
21859,時井,200,2.2788335107025417e-06,98.3637684104219
21860,小野松,200,2.2788335107025417e-06,98.36392935387241
21861,片矢,200,2.2788335107025417e-06,98.3640902973229
21862,徳家,200,2.2788335107025417e-06,98.36425124077341
21863,四野見,200,2.2788335107025417e-06,98.36441218422392
21864,万浪,200,2.2788335107025417e-06,98.36457312767443
21865,定田,200,2.2788335107025417e-06,98.36473407112494
21866,益富,200,2.2788335107025417e-06,98.36489501457544
21867,白府,200,2.2788335107025417e-06,98.36505595802595
21868,留野,200,2.2788335107025417e-06,98.36521690147646
21869,茅沼,200,2.2788335107025417e-06,98.36537784492695
21870,鼎,200,2.2788335107025417e-06,98.36553878837748
21871,川野輪,200,2.2788335107025417e-06,98.36569973182797
21872,杢屋,200,2.2788335107025417e-06,98.36586067527848
21873,澤浦,200,2.2788335107025417e-06,98.366021618729
21874,古志野,200,2.2788335107025417e-06,98.36618256217949
21875,大足,200,2.2788335107025417e-06,98.36634350563
21876,内匠屋,200,2.2788335107025417e-06,98.36650444908051
21877,古竹,200,2.2788335107025417e-06,98.36666539253102
21878,大旗,200,2.2788335107025417e-06,98.36682633598153
21879,瀬戸田,200,2.2788335107025417e-06,98.36698727943202
21880,安威,200,2.2788335107025417e-06,98.36714822288253
21881,出上,200,2.2788335107025417e-06,98.36730916633304
21882,宇治山,200,2.2788335107025417e-06,98.36747010978355
21883,紺藤,200,2.2788335107025417e-06,98.36763105323406
21884,筆本,200,2.2788335107025417e-06,98.36779199668456
21885,網川,200,2.2788335107025417e-06,98.36795294013507
21886,河重,200,2.2788335107025417e-06,98.36811388358558
21887,宝諸,200,2.2788335107025417e-06,98.36827482703609
21888,仁義,200,2.2788335107025417e-06,98.3684357704866
21889,遊津,200,2.2788335107025417e-06,98.3685967139371
21890,光地,200,2.2788335107025417e-06,98.3687576573876
21891,為重,200,2.2788335107025417e-06,98.36891860083811
21892,川端下,200,2.2788335107025417e-06,98.36907954428862
21893,生瀬,200,2.2788335107025417e-06,98.36924048773913
21894,小俵,200,2.2788335107025417e-06,98.36940143118963
21895,廿浦,200,2.2788335107025417e-06,98.36956237464014
21896,箙,200,2.2788335107025417e-06,98.36972331809065
21897,定池,200,2.2788335107025417e-06,98.36988426154115
21898,根占,200,2.2788335107025417e-06,98.37004520499167
21899,澤見,200,2.2788335107025417e-06,98.37020614844216
21900,飯迫,200,2.2788335107025417e-06,98.37036709189267
21901,北所,200,2.2788335107025417e-06,98.37052803534318
21902,宮庄,200,2.2788335107025417e-06,98.37068897879368
21903,島巻,200,2.2788335107025417e-06,98.37084992224419
21904,中願寺,200,2.2788335107025417e-06,98.3710108656947
21905,谷杉,200,2.2788335107025417e-06,98.37117180914521
21906,桝矢,200,2.2788335107025417e-06,98.37133275259572
21907,諏訪内,200,2.2788335107025417e-06,98.37149369604622
21908,濱下,200,2.2788335107025417e-06,98.37165463949673
21909,沓水,200,2.2788335107025417e-06,98.37181558294724
21910,仏坂,200,2.2788335107025417e-06,98.37197652639775
21911,往古,200,2.2788335107025417e-06,98.37213746984825
21912,鼻戸,200,2.2788335107025417e-06,98.37229841329875
21913,桁山,190,2.1648918351674143e-06,98.37245130957673
21914,尾幡,190,2.1648918351674143e-06,98.37260420585471
21915,越光,190,2.1648918351674143e-06,98.3727571021327
21916,朱山,190,2.1648918351674143e-06,98.37290999841069
21917,鷹啄,190,2.1648918351674143e-06,98.37306289468867
21918,須東,190,2.1648918351674143e-06,98.37321579096665
21919,大留,190,2.1648918351674143e-06,98.37336868724464
21920,久保秋,190,2.1648918351674143e-06,98.3735215835226
21921,京川,190,2.1648918351674143e-06,98.37367447980058
21922,代々城,190,2.1648918351674143e-06,98.37382737607857
21923,呉島,190,2.1648918351674143e-06,98.37398027235655
21924,若穂囲,190,2.1648918351674143e-06,98.37413316863454
21925,木吉,190,2.1648918351674143e-06,98.37428606491252
21926,久蔵,190,2.1648918351674143e-06,98.3744389611905
21927,長谷目,190,2.1648918351674143e-06,98.37459185746849
21928,楢田,190,2.1648918351674143e-06,98.37474475374646
21929,月坂,190,2.1648918351674143e-06,98.37489765002444
21930,鳥津,190,2.1648918351674143e-06,98.37505054630242
21931,政川,190,2.1648918351674143e-06,98.3752034425804
21932,豆谷,190,2.1648918351674143e-06,98.37535633885838
21933,兼川,190,2.1648918351674143e-06,98.37550923513638
21934,坊垣,190,2.1648918351674143e-06,98.37566213141436
21935,此上,190,2.1648918351674143e-06,98.37581502769234
21936,竹繩,190,2.1648918351674143e-06,98.37596792397031
21937,嵯峨崎,190,2.1648918351674143e-06,98.37612082024829
21938,永治,190,2.1648918351674143e-06,98.37627371652627
21939,勇田,190,2.1648918351674143e-06,98.37642661280425
21940,宗盛,190,2.1648918351674143e-06,98.37657950908223
21941,門園,190,2.1648918351674143e-06,98.37673240536023
21942,釘谷,190,2.1648918351674143e-06,98.37688530163821
21943,門矢,190,2.1648918351674143e-06,98.37703819791619
21944,前住,190,2.1648918351674143e-06,98.37719109419416
21945,鳥谷尾,190,2.1648918351674143e-06,98.37734399047214
21946,蛭町,190,2.1648918351674143e-06,98.37749688675012
21947,野房,190,2.1648918351674143e-06,98.3776497830281
21948,古岩,190,2.1648918351674143e-06,98.37780267930609
21949,茜谷,190,2.1648918351674143e-06,98.37795557558408
21950,那智,190,2.1648918351674143e-06,98.37810847186206
21951,垣屋,190,2.1648918351674143e-06,98.37826136814004
21952,由衛,190,2.1648918351674143e-06,98.37841426441803
21953,若王子,190,2.1648918351674143e-06,98.378567160696
21954,名嘉原,190,2.1648918351674143e-06,98.37872005697398
21955,庄嶋,190,2.1648918351674143e-06,98.37887295325196
21956,香河,190,2.1648918351674143e-06,98.37902584952994
21957,斉場,190,2.1648918351674143e-06,98.37917874580793
21958,勢村,190,2.1648918351674143e-06,98.37933164208592
21959,中貝,190,2.1648918351674143e-06,98.3794845383639
21960,加瀬野,190,2.1648918351674143e-06,98.37963743464188
21961,蔵藤,190,2.1648918351674143e-06,98.37979033091985
21962,富宇加,190,2.1648918351674143e-06,98.37994322719783
21963,家後,190,2.1648918351674143e-06,98.38009612347581
21964,下ノ村,190,2.1648918351674143e-06,98.38024901975379
21965,澤頭,190,2.1648918351674143e-06,98.38040191603177
21966,山野目,190,2.1648918351674143e-06,98.38055481230977
21967,須尭,190,2.1648918351674143e-06,98.38070770858775
21968,清水上,190,2.1648918351674143e-06,98.38086060486573
21969,木植,190,2.1648918351674143e-06,98.3810135011437
21970,久保利,190,2.1648918351674143e-06,98.38116639742168
21971,棚川,190,2.1648918351674143e-06,98.38131929369966
21972,谷津倉,190,2.1648918351674143e-06,98.38147218997764
21973,深渡,190,2.1648918351674143e-06,98.38162508625562
21974,谷内山,190,2.1648918351674143e-06,98.38177798253362
21975,大端,190,2.1648918351674143e-06,98.3819308788116
21976,押金,190,2.1648918351674143e-06,98.38208377508958
21977,幡川,190,2.1648918351674143e-06,98.38223667136755
21978,苣木,190,2.1648918351674143e-06,98.38238956764553
21979,筒,190,2.1648918351674143e-06,98.38254246392351
21980,西関,190,2.1648918351674143e-06,98.3826953602015
21981,行部,190,2.1648918351674143e-06,98.38284825647948
21982,百原,190,2.1648918351674143e-06,98.38300115275746
21983,釜中,190,2.1648918351674143e-06,98.38315404903545
21984,國岡,190,2.1648918351674143e-06,98.38330694531344
21985,殿木,190,2.1648918351674143e-06,98.38345984159142
21986,空久保,190,2.1648918351674143e-06,98.38361273786938
21987,古井丸,190,2.1648918351674143e-06,98.38376563414737
21988,藤極,190,2.1648918351674143e-06,98.38391853042535
21989,中斎,190,2.1648918351674143e-06,98.38407142670333
21990,橋木,190,2.1648918351674143e-06,98.38422432298131
21991,初本,190,2.1648918351674143e-06,98.3843772192593
21992,畝山,190,2.1648918351674143e-06,98.38453011553729
21993,餅,190,2.1648918351674143e-06,98.38468301181527
21994,采野,190,2.1648918351674143e-06,98.38483590809324
21995,岡花,190,2.1648918351674143e-06,98.38498880437122
21996,吉馴,190,2.1648918351674143e-06,98.3851417006492
21997,越澤,190,2.1648918351674143e-06,98.38529459692718
21998,瀬出井,190,2.1648918351674143e-06,98.38544749320516
21999,田嵜,190,2.1648918351674143e-06,98.38560038948316
22000,幸元,190,2.1648918351674143e-06,98.38575328576114
22001,阪崎,190,2.1648918351674143e-06,98.38590618203912
22002,堀切川,190,2.1648918351674143e-06,98.38605907831709
22003,新条,190,2.1648918351674143e-06,98.38621197459507
22004,畦浦,190,2.1648918351674143e-06,98.38636487087305
22005,揚田,190,2.1648918351674143e-06,98.38651776715103
22006,釜土,190,2.1648918351674143e-06,98.38667066342902
22007,後東,190,2.1648918351674143e-06,98.38682355970701
22008,節安,190,2.1648918351674143e-06,98.38697645598499
22009,水脇,190,2.1648918351674143e-06,98.38712935226297
22010,鶴亀,190,2.1648918351674143e-06,98.38728224854094
22011,小槙,190,2.1648918351674143e-06,98.38743514481892
22012,飯守,190,2.1648918351674143e-06,98.3875880410969
22013,椨,190,2.1648918351674143e-06,98.38774093737489
22014,入屋,190,2.1648918351674143e-06,98.38789383365287
22015,本丸,190,2.1648918351674143e-06,98.38804672993085
22016,大出水,190,2.1648918351674143e-06,98.38819962620884
22017,近添,190,2.1648918351674143e-06,98.38835252248683
22018,千古,190,2.1648918351674143e-06,98.38850541876481
22019,正川,190,2.1648918351674143e-06,98.38865831504278
22020,伊佐見,190,2.1648918351674143e-06,98.38881121132076
22021,恒見,190,2.1648918351674143e-06,98.38896410759874
22022,釘尾,190,2.1648918351674143e-06,98.38911700387672
22023,戸花,190,2.1648918351674143e-06,98.3892699001547
22024,御田村,190,2.1648918351674143e-06,98.3894227964327
22025,矢船,190,2.1648918351674143e-06,98.38957569271068
22026,裏谷,190,2.1648918351674143e-06,98.38972858898866
22027,本竹,190,2.1648918351674143e-06,98.38988148526663
22028,為成,190,2.1648918351674143e-06,98.39003438154461
22029,中太,190,2.1648918351674143e-06,98.39018727782259
22030,當,190,2.1648918351674143e-06,98.39034017410057
22031,竹富,190,2.1648918351674143e-06,98.39049307037855
22032,高羅,190,2.1648918351674143e-06,98.39064596665654
22033,鼻和,190,2.1648918351674143e-06,98.39079886293453
22034,飯土井,190,2.1648918351674143e-06,98.39095175921251
22035,耕田,190,2.1648918351674143e-06,98.39110465549048
22036,猶崎,190,2.1648918351674143e-06,98.39125755176846
22037,本徳,190,2.1648918351674143e-06,98.39141044804644
22038,恵中,190,2.1648918351674143e-06,98.39156334432442
22039,間沢,190,2.1648918351674143e-06,98.3917162406024
22040,鹿浜,190,2.1648918351674143e-06,98.39186913688039
22041,池之野,190,2.1648918351674143e-06,98.39202203315838
22042,宿沢,190,2.1648918351674143e-06,98.39217492943637
22043,梅中,190,2.1648918351674143e-06,98.39232782571435
22044,佐久美,190,2.1648918351674143e-06,98.39248072199231
22045,開沢,190,2.1648918351674143e-06,98.3926336182703
22046,太期,190,2.1648918351674143e-06,98.39278651454828
22047,成林,190,2.1648918351674143e-06,98.39293941082626
22048,武崎,190,2.1648918351674143e-06,98.39309230710424
22049,靏野,190,2.1648918351674143e-06,98.39324520338224
22050,小鹿原,190,2.1648918351674143e-06,98.39339809966022
22051,満野,190,2.1648918351674143e-06,98.3935509959382
22052,計,190,2.1648918351674143e-06,98.39370389221617
22053,恋田,190,2.1648918351674143e-06,98.39385678849415
22054,貫和,190,2.1648918351674143e-06,98.39400968477213
22055,宇吹,190,2.1648918351674143e-06,98.39416258105011
22056,美好,190,2.1648918351674143e-06,98.39431547732809
22057,伊佐早,190,2.1648918351674143e-06,98.39446837360609
22058,坂槙,190,2.1648918351674143e-06,98.39462126988407
22059,高田橋,190,2.1648918351674143e-06,98.39477416616205
22060,船積,190,2.1648918351674143e-06,98.39492706244002
22061,法野,190,2.1648918351674143e-06,98.395079958718
22062,大久津,190,2.1648918351674143e-06,98.39523285499598
22063,橋富,190,2.1648918351674143e-06,98.39538575127396
22064,平藪,190,2.1648918351674143e-06,98.39553864755194
22065,阿蒜,190,2.1648918351674143e-06,98.39569154382993
22066,古浦,190,2.1648918351674143e-06,98.39584444010792
22067,初島,190,2.1648918351674143e-06,98.3959973363859
22068,城津,190,2.1648918351674143e-06,98.39615023266387
22069,横場,190,2.1648918351674143e-06,98.39630312894185
22070,持主,190,2.1648918351674143e-06,98.39645602521983
22071,瀬戸内,190,2.1648918351674143e-06,98.39660892149782
22072,繁富,190,2.1648918351674143e-06,98.3967618177758
22073,竹一,190,2.1648918351674143e-06,98.39691471405378
22074,平国,190,2.1648918351674143e-06,98.39706761033177
22075,片橋,190,2.1648918351674143e-06,98.39722050660976
22076,坪野谷,190,2.1648918351674143e-06,98.39737340288774
22077,峯森,190,2.1648918351674143e-06,98.3975262991657
22078,苔縄,190,2.1648918351674143e-06,98.39767919544369
22079,勢能,190,2.1648918351674143e-06,98.39783209172167
22080,保地,190,2.1648918351674143e-06,98.39798498799965
22081,井角,190,2.1648918351674143e-06,98.39813788427763
22082,樟,190,2.1648918351674143e-06,98.39829078055561
22083,稲餅,190,2.1648918351674143e-06,98.39844367683361
22084,黒太,190,2.1648918351674143e-06,98.39859657311159
22085,棒谷,190,2.1648918351674143e-06,98.39874946938956
22086,万沢,190,2.1648918351674143e-06,98.39890236566754
22087,馬戸,190,2.1648918351674143e-06,98.39905526194552
22088,徳茂,190,2.1648918351674143e-06,98.3992081582235
22089,上吉川,190,2.1648918351674143e-06,98.39936105450148
22090,上端,190,2.1648918351674143e-06,98.39951395077946
22091,森成,190,2.1648918351674143e-06,98.39966684705746
22092,永椎,190,2.1648918351674143e-06,98.39981974333544
22093,小櫻,190,2.1648918351674143e-06,98.39997263961341
22094,木地本,190,2.1648918351674143e-06,98.40012553589139
22095,秀熊,190,2.1648918351674143e-06,98.40027843216937
22096,土,190,2.1648918351674143e-06,98.40043132844735
22097,絵幡,190,2.1648918351674143e-06,98.40058422472534
22098,竜円,190,2.1648918351674143e-06,98.40073712100332
22099,斉部,190,2.1648918351674143e-06,98.40089001728131
22100,治部田,190,2.1648918351674143e-06,98.4010429135593
22101,菊浦,190,2.1648918351674143e-06,98.40119580983726
22102,高奥,190,2.1648918351674143e-06,98.40134870611524
22103,渡司,190,2.1648918351674143e-06,98.40150160239322
22104,西子,190,2.1648918351674143e-06,98.4016544986712
22105,立河,190,2.1648918351674143e-06,98.40180739494919
22106,山次,190,2.1648918351674143e-06,98.40196029122717
22107,嶋矢,190,2.1648918351674143e-06,98.40211318750517
22108,平目,190,2.1648918351674143e-06,98.40226608378315
22109,竹矢,190,2.1648918351674143e-06,98.40241898006113
22110,小桐,190,2.1648918351674143e-06,98.4025718763391
22111,保城,190,2.1648918351674143e-06,98.40272477261708
22112,京崎,190,2.1648918351674143e-06,98.40287766889506
22113,検見崎,190,2.1648918351674143e-06,98.40303056517304
22114,桜原,190,2.1648918351674143e-06,98.40318346145102
22115,善場,190,2.1648918351674143e-06,98.403336357729
22116,綿岡,190,2.1648918351674143e-06,98.403489254007
22117,米家,190,2.1648918351674143e-06,98.40364215028498
22118,曽雌,190,2.1648918351674143e-06,98.40379504656295
22119,葛籠貫,190,2.1648918351674143e-06,98.40394794284093
22120,藤渡,190,2.1648918351674143e-06,98.40410083911891
22121,深木,190,2.1648918351674143e-06,98.40425373539689
22122,産屋敷,190,2.1648918351674143e-06,98.40440663167487
22123,迫水,190,2.1648918351674143e-06,98.40455952795286
22124,仁谷,190,2.1648918351674143e-06,98.40471242423085
22125,嘉義,190,2.1648918351674143e-06,98.40486532050883
22126,赤埴,190,2.1648918351674143e-06,98.4050182167868
22127,檜和田,190,2.1648918351674143e-06,98.40517111306478
22128,能本,190,2.1648918351674143e-06,98.40532400934276
22129,岡治,190,2.1648918351674143e-06,98.40547690562074
22130,尾郷,190,2.1648918351674143e-06,98.40562980189873
22131,匝瑳,190,2.1648918351674143e-06,98.40578269817671
22132,隼瀬,190,2.1648918351674143e-06,98.40593559445469
22133,奥州,190,2.1648918351674143e-06,98.40608849073269
22134,城木,190,2.1648918351674143e-06,98.40624138701065
22135,近木,190,2.1648918351674143e-06,98.40639428328863
22136,能松,190,2.1648918351674143e-06,98.40654717956662
22137,湯汲,190,2.1648918351674143e-06,98.4067000758446
22138,峯嶋,190,2.1648918351674143e-06,98.40685297212258
22139,上兼,190,2.1648918351674143e-06,98.40700586840056
22140,沢海,190,2.1648918351674143e-06,98.40715876467854
